url,name,book_table,rate,votes,phone,location,approx_cost(for two people),cuisines,rest_type
https://www.zomato.com/pune/kerala-cafe-1-kalyani-nagar,Kerala Cafe,1,4.4,1073  votes,+91 7722082288 +91 7387683897,Kalyani Nagar,₹700,"Kerala, South Indian, Seafood","Casual Dining, Bar"
https://www.zomato.com/pune/nisarg-erandwane,Nisarg,1,4.2,1225  votes,020 25424700 020 25451459,Erandwane,"₹1,300","Malwani, North Indian, Seafood",Casual Dining
https://www.zomato.com/pune/sky-high-the-club-kharadi,Sky High - The Club,1,3.7,Based on 149 votes,080 46971233,Kharadi,"₹1,600","North Indian, Chinese, Continental, Thai","Bar, Casual Dining"
https://www.zomato.com/pune/grandmamas-cafe-koregaon-park,Grandmama's Cafe,0,4.2,1576  votes,+91 7420060445 020 26155566,Koregaon Park,"₹1,200","Continental, Desserts, Fast Food","Casual Dining, Bar"
https://www.zomato.com/pune/laa-unico-swargate,Laa Unico,1,4.6,1505  votes,+91 9689545544 +91 9867860624,Swargate,"₹1,500","Italian, Mexican, Continental, Modern Indian, Beverages",Casual Dining
https://www.zomato.com/pune/burger-king-fc-road,Burger King,0,3.9,1173  votes,020 48608282,FC Road,₹500,"Burger, Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/green-park-baner,Green Park,1,3.9,1709  votes,+91 9922004100 020 30572222,Baner,"₹1,500","North Indian, Chinese, Continental, Thai, Mexican, Seafood, Kebab, Mangalorean","Casual Dining, Bar"
https://www.zomato.com/pune/talli-koregaon-park,Talli,0,4.3,Based on 310 votes,080 46971262,Koregaon Park,"₹1,200","North Indian, Asian, Continental, Italian","Bar, Casual Dining"
https://www.zomato.com/pune/fomo-hinjawadi,FOMO,1,4.2,257  votes,080 46971848,Hinjawadi,"₹1,250","Continental, Fast Food, North Indian","Bar, Casual Dining"
https://www.zomato.com/pune/carnival-restaurant-and-bar-mundhwa,Carnival Restaurant and Bar,1,4.0,1816  votes,+91 8007707777 +91 9762555555,Mundhwa,"₹1,800","North Indian, Chinese, Continental, Seafood, Salad","Lounge, Casual Dining"
https://www.zomato.com/pune/mainland-china-senapati-bapat-road,Mainland China,1,4.4,1297  votes,+91 9370579605 +91 7498437216,Senapati Bapat Road,"₹1,800","Chinese, Asian, Sushi, Momos, Japanese, Thai","Casual Dining, Bar"
https://www.zomato.com/pune/ahilyadevis-thali-katraj,Ahilyadevi's Thali,0,4.5,671  votes,+91 7276995920 +91 9922995920,Katraj,"₹1,200",Maharashtrian,Casual Dining
https://www.zomato.com/pune/the-french-window-patisserie-koregaon-park,The French Window Patisserie,0,4.6,1528  votes,+91 9766644202 020 30586643,Koregaon Park,₹600,"Cafe, Desserts, French, Bakery, European","Café, Dessert Parlor"
https://www.zomato.com/pune/bmg-unplugged-hadapsar,BMG - Unplugged,0,4.3,2283  votes,+91 9997147700 +91 9921318006,Hadapsar,"₹1,500","Continental, North Indian, Italian, Chinese","Bar, Casual Dining"
https://www.zomato.com/pune/yeti-and-the-monk-khadki,Yeti and the Monk,0,4.4,Based on 130 votes,+91 9119491881,Khadki,₹500,"Tibetan, Vietnamese",Casual Dining
https://www.zomato.com/pune/hotel-shreyas-deccan-gymkhana,Hotel Shreyas,0,4.0,943  votes,080 46972156,Deccan Gymkhana,₹500,"Maharashtrian, Fast Food, Beverages",Casual Dining
https://www.zomato.com/pune/rubabdaar-baner,Rubabdaar,1,4.4,Based on 308 votes,080 47483856,Baner,"₹1,400","North Indian, Mughlai, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/hakuna-matata-jm-road,Hakuna Matata,1,4.2,2070  votes,080 46971041,JM Road,"₹1,600","North Indian, Chinese, Mexican, Italian","Bar, Casual Dining"
https://www.zomato.com/pune/reddys-restaurant-karve-nagar,Reddy's Restaurant,0,4.0,422  votes,+91 7776880222 +91 7776890333,Karve Nagar,₹700,"North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/guru-sawantss-malwan-katta-karve-nagar,Guru Sawants's Malwan Katta,0,4.3,Based on 114 votes,+91 8600490003 +91 8007778433,Karve Nagar,₹500,Malwani,Quick Bites
https://www.zomato.com/pune/tawa-street-viman-nagar,Tawa Street,0,4.0,1472  votes,+91 9145488267,Viman Nagar,₹600,"North Indian, Fast Food",Casual Dining
https://www.zomato.com/pune/village-the-soul-of-india-hadapsar,Village - The Soul of India,1,3.9,1312  votes,+91 9987131342,Hadapsar,"₹1,000","North Indian, Lucknowi, Gujarati, Maharashtrian, South Indian, Bengali",Casual Dining
https://www.zomato.com/pune/jashn-salunkhe-vihar-road,Jashn,0,4.1,1482  votes,080 46971466,Salunkhe Vihar Road,₹950,"North Indian, Mughlai, American, Italian, Asian",Casual Dining
https://www.zomato.com/pune/apache-high-street-baner,Apache High Street,1,4.3,3653  votes,+91 8378050505,Baner,"₹1,100","Finger Food, Continental, Salad","Bar, Pub"
https://www.zomato.com/pune/farmaaish-lounge-bar-viman-nagar,Farmaaish Lounge & Bar,1,4.0,570  votes,+91 9096888899 020 26501577,Viman Nagar,"₹1,200","Continental, Asian, North Indian, European","Lounge, Bar"
https://www.zomato.com/pune/fish-curry-rice-law-college-road,Fish Curry Rice,1,4.4,941  votes,080 46972147,Law College Road,"₹1,200","Seafood, Goan, Malwani, Maharashtrian",Casual Dining
https://www.zomato.com/pune/krave-kitchen-bar-pimple-nilakh,Krave - Kitchen & Bar,0,4.0,Based on 78 votes,+91 9307632096,Pimple Nilakh,"₹1,500","North Indian, Continental, European","Bar, Casual Dining"
https://www.zomato.com/pune/pide-turkish-cafe-fc-road,Pide Turkish Cafe,0,4.2,Based on 57 votes,+91 7887676791,FC Road,₹500,"Turkish, Beverages",Quick Bites
https://www.zomato.com/pune/rajdhani-viman-nagar,Rajdhani,1,3.8,1315  votes,020 66890453 +91 9920805191,Viman Nagar,₹800,"Rajasthani, Gujarati, North Indian",Casual Dining
https://www.zomato.com/pune/raju-uncles-chole-bhature-katraj,Raju Uncle's Chole Bhature,0,4.2,708  votes,+91 9823787513,Katraj,₹200,North Indian,Quick Bites
https://www.zomato.com/pune/bacharika-rooftop-bar-and-kitchen-kothrud,Bacharika- Rooftop Bar And Kitchen,0,0,0,080 47484446,Kothrud,"₹1,000","Chinese, North Indian, Continental, Middle Eastern, European","Casual Dining, Bar"
https://www.zomato.com/pune/sujata-mastani-sadashiv-peth,Sujata Mastani,0,4.4,584  votes,020 24474641,Sadashiv Peth,₹200,"Ice Cream, Beverages","Dessert Parlor, Beverage Shop"
https://www.zomato.com/pune/italy-via-punjab-baner,Italy Via Punjab,0,4.1,510  votes,+91 8793727560 +91 9834499463,Baner,₹800,"Italian, North Indian",Casual Dining
https://www.zomato.com/pune/tng-the-natty-groovy-koregaon-park,TNG - The Natty & Groovy,1,0,0,+91 9004192732 +91 9130078600,Koregaon Park,"₹1,400","Continental, Chinese, Finger Food, North Indian, Beverages","Bar, Casual Dining"
https://www.zomato.com/pune/portico-sayaji-hotel-wakad,Portico - Sayaji Hotel,1,4.4,1118  votes,+91 7887860780 +91 7774022273,Wakad,"₹1,400","North Indian, Asian, European, Salad",Casual Dining
https://www.zomato.com/pune/360-degree-the-lounge-jm-road,360 Degree - The Lounge,0,3.6,156  votes,+91 8432679999 +91 8432579999,JM Road,"₹1,400","North Indian, Continental, Asian, Mughlai","Lounge, Casual Dining"
https://www.zomato.com/pune/desi-dhaba-hinjawadi,Desi Dhaba,0,4.2,414  votes,+91 8530610440,Hinjawadi,₹300,North Indian,Quick Bites
https://www.zomato.com/pune/the-k-factory-baner,The K Factory,0,4.3,3710  votes,080 46971058,Baner,"₹2,000","Continental, Italian, North Indian, Desserts, Salad, Charcoal Chicken, Biryani, Beverages","Casual Dining, Lounge"
https://www.zomato.com/pune/playboy-beer-garden-koregaon-park,Playboy Beer Garden,0,3.8,212  votes,080 46971842,Koregaon Park,"₹1,800","American, Chinese, North Indian","Casual Dining, Lounge"
https://www.zomato.com/pune/turque-sayaji-hotel-wakad,Turque - Sayaji Hotel,1,4.5,1188  votes,+91 9372267401 +91 7887860780,Wakad,"₹1,700","Asian, Mughlai, North Indian, Salad","Casual Dining, Bar"
https://www.zomato.com/pune/murphies-koregaon-park,Murphies,0,4.2,1344  votes,+91 9373811160 +91 7875544411,Koregaon Park,"₹1,300","Salad, European, Steak, Healthy Food, Beverages, Finger Food, Continental","Pub, Casual Dining"
https://www.zomato.com/pune/onesta-hadapsar,Onesta,0,4.7,3296  votes,+91 9071778868 +91 9071778869,Hadapsar,₹700,"Pizza, Italian, Fast Food, Desserts",Casual Dining
https://www.zomato.com/pune/cafe-kathaa-fc-road,Cafe Kathaa,0,4.2,311  votes,+91 7972475030,FC Road,₹700,"Cafe, Continental, Beverages",Café
https://www.zomato.com/pune/rangla-punjab-pashan,Rangla Punjab,1,3.8,1702  votes,+91 8007090601 +91 9130334200,Pashan,₹800,"North Indian, Lucknowi, Beverages",Casual Dining
https://www.zomato.com/pune/abhishek-veg-restaurant-erandwane,Abhishek Veg Restaurant,0,4.0,1141  votes,020 25438384 020 25438485,Erandwane,₹600,"South Indian, North Indian, Street Food, Fast Food, Chinese",Casual Dining
https://www.zomato.com/pune/sentosa-multicuisine-restaurant-ravet,Sentosa MultiCuisine Restaurant,1,4.6,1474  votes,080 46971836,Ravet,"₹1,400","North Indian, Chinese, Mughlai, Continental","Casual Dining, Bar"
https://www.zomato.com/pune/dhaba-estd-1986-delhi-senapati-bapat-road,Dhaba Estd 1986 Delhi,0,4.4,1535  votes,080 46971246,Senapati Bapat Road,"₹1,800",North Indian,Casual Dining
https://www.zomato.com/pune/mapro-garden-lonavala,Mapro Garden,1,4.4,201  votes,+91 9158806868,Lonavala,₹800,"Desserts, Fast Food, Pizza, Sandwich",Casual Dining
https://www.zomato.com/pune/frozen-monkey-hinjawadi,Frozen Monkey,1,4.5,2773  votes,+91 8698379397 020 66904015,Hinjawadi,"₹1,300","Continental, Italian, North Indian, Finger Food, Asian","Bar, Casual Dining"
https://www.zomato.com/pune/coriander-kitchen-conrad-pune-bund-garden,Coriander Kitchen - Conrad Pune,1,4.3,521  votes,080 46971884,Bund Garden Road,"₹3,200","North Indian, Asian, Mediterranean",Fine Dining
https://www.zomato.com/pune/backstage-viman-nagar,Backstage,1,3.9,749  votes,+91 9921787842 +91 9890577868,Viman Nagar,"₹1,250","North Indian, Chinese, Continental","Lounge, Bar"
https://www.zomato.com/pune/huber-holly-koregaon-park,Huber & Holly,0,4.7,382  votes,+91 8657526440 +91 8657526441,Koregaon Park,"₹1,000","Ice Cream, Desserts, Fast Food, Pizza","Dessert Parlor, Quick Bites"
https://www.zomato.com/pune/vice-versa-shivaji-nagar,Vice Versa,0,4.4,Based on 110 votes,080 47484212,Shivaji Nagar,₹950,"Cafe, Italian, Continental, Desserts",Café
https://www.zomato.com/pune/the-daily-all-day-1-koregaon-park,The Daily All Day,1,4.4,847  votes,080 46971130,Koregaon Park,"₹2,000","European, Asian, Continental, Italian","Casual Dining, Bar"
https://www.zomato.com/pune/mocha-1-koregaon-park,Mocha,0,4.4,2014  votes,+91 9373634818 020 26155500,Koregaon Park,"₹1,000","Cafe, Continental, European, Salad, Asian","Café, Casual Dining"
https://www.zomato.com/pune/starbucks-coffee-fc-road,Starbucks Coffee,0,4.4,770  votes,+91 8879792571,FC Road,₹700,"Cafe, Coffee, Tea, Desserts",Café
https://www.zomato.com/pune/pakwan-the-food-tradition-pimple-saudagar,Pakwan - The Food Tradition,0,4.2,Based on 121 votes,+91 8600500678 +91 8600500133,Pimple Saudagar,₹500,"North Indian, Rajasthani, Gujarati",Casual Dining
https://www.zomato.com/pune/betos-nibm-road,Beto's,1,4.4,875  votes,+91 9673317331 +91 9657682266,NIBM Road,"₹2,100","North Indian, Continental, Italian, Chinese, Seafood","Lounge, Casual Dining"
https://www.zomato.com/pune/tiranga-bhuvan-kothrud-kothrud,Tiranga Bhuvan Kothrud,0,4.0,1146  votes,+91 9881025552 00 2025410600,Kothrud,₹800,"Maharashtrian, North Indian, Biryani",Casual Dining
https://www.zomato.com/pune/thalasso-bhugaon,Thalasso,0,0,0,080 46971558,Bhugaon,"₹1,000","Maharashtrian, Bar Food","Casual Dining, Bar"
https://www.zomato.com/pune/pune-baking-company-jw-marriott-pune-senapati-bapat-road,Pune Baking Company - JW Marriott Pune,0,4.5,1278  votes,+91 9607635858 020 66833333,Senapati Bapat Road,₹700,"Desserts, Cafe, Bakery","Dessert Parlor, Café"
https://www.zomato.com/pune/pizza-hut-2-viman-nagar,Pizza Hut,0,2.9,265  votes,020 30950619,Viman Nagar,₹600,"Pizza, Italian, Fast Food",Casual Dining
https://www.zomato.com/pune/cafe-peter-shivaji-nagar,CAFE PETER,0,4.0,605  votes,+91 7030700629 +91 7038565484,Shivaji Nagar,₹900,"Cafe, Desserts, Fast Food",Café
https://www.zomato.com/pune/karolbaug-the-dhaba-hinjawadi,Karolbaug The Dhaba,0,3.9,1156  votes,+91 7774004567 +91 9763334567,Hinjawadi,₹900,"North Indian, Mughlai, Chinese",Casual Dining
https://www.zomato.com/pune/the-kinara-village-dhaba-lonavala,The Kinara Village Dhaba,0,3.9,1831  votes,+91 9820639639 +91 9323639639,Lonavala,"₹1,200","North Indian, Fast Food, Chinese, Mughlai, Beverages",Casual Dining
https://www.zomato.com/pune/1000-oaks-east-street,1000 Oaks,1,4.1,1883  votes,020 26343194 020 26345598,East Street,"₹2,200","North Indian, Mughlai, Salad","Pub, Casual Dining"
https://www.zomato.com/pune/botanica-the-green-house-bar-bund-garden,Botanica The Green House Bar,1,4.1,322  votes,+91 9150025777 +91 8888499111,Bund Garden Road,"₹1,400","Asian, North Indian, Finger Food, Italian","Bar, Casual Dining"
https://www.zomato.com/pune/savya-rasa-koregaon-park,Savya Rasa,1,4.6,1215  votes,+91 9130095522 +91 9130095529,Koregaon Park,"₹2,100","South Indian, Mangalorean, Kerala, Chettinad","Fine Dining, Bar"
https://www.zomato.com/pune/shriniwas-veg-viman-nagar,Shriniwas Veg,1,4.0,409  votes,080 46972144,Viman Nagar,"₹1,000","North Indian, South Indian, Fast Food, Chinese",Casual Dining
https://www.zomato.com/pune/the-burger-barn-cafe-shivaji-nagar,The Burger Barn Cafe,0,3.9,2185  votes,+91 9028080207 +91 8600190601,Shivaji Nagar,₹800,"Burger, Fast Food","Casual Dining, Bar"
https://www.zomato.com/pune/shahi-bhoj-thali-restaurant-shivaji-nagar,Shahi Bhoj Thali Restaurant,0,4.5,Based on 174 votes,+91 8007407788 +91 7722020077,Shivaji Nagar,₹500,"North Indian, Maharashtrian, Rajasthani",Casual Dining
https://www.zomato.com/pune/shahi-bhoj-thali-restaurant-shivaji-nagar,Shahi Bhoj Thali Restaurant,0,4.5,Based on 174 votes,+91 8007407788 +91 7722020077,Shivaji Nagar,₹500,"North Indian, Maharashtrian, Rajasthani",Casual Dining
https://www.zomato.com/pune/pub-le-city-hadapsar,Pub Le City,1,4.5,1365  votes,+91 8888860025 +91 9067852838,Hadapsar,"₹1,800","Italian, North Indian, Chinese","Lounge, Pub"
https://www.zomato.com/pune/the-tasty-tiffin-baner,The Tasty Tiffin,0,4.0,Based on 176 votes,+91 7770011884,Baner,₹400,"North Indian, Chinese, Biryani",Quick Bites
https://www.zomato.com/pune/copa-cabana-pimple-nilakh,Copa Cabana,1,4.1,3674  votes,080 46971575,Pimple Nilakh,"₹1,600","Chinese, Continental, Salad, Mexican, Italian, North Indian, Desserts",Lounge
https://www.zomato.com/pune/vege-fc-road,द Vege टेबल,0,4.1,1021  votes,080 46971047,FC Road,"₹1,000","North Indian, Continental, Italian",Casual Dining
https://www.zomato.com/pune/pink-turbann-aundh,Pink Turbann,0,4.1,618  votes,+91 7507702584,Aundh,₹350,"North Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/falahaar-baner,Falahaar,0,4.3,1772  votes,+91 9168093399 +91 7745043999,Baner,₹600,"Fast Food, Street Food, Beverages, Juices",Quick Bites
https://www.zomato.com/pune/parsi-dhaba-lonavala,Parsi Dhaba,1,4.5,813  votes,+91 7391050594 +91 8698743219,Lonavala,"₹1,600","Parsi, North Indian",Casual Dining
https://www.zomato.com/pune/vernekars-goan-fish-curry-karve-nagar,Vernekar's Goan Fish Curry,0,4.2,140  votes,+91 8329728443,Karve Nagar,₹400,Goan,Quick Bites
https://www.zomato.com/pune/lager-street-lounge-and-bar-balewadi,Lager Street - Lounge and Bar,1,4.0,Based on 168 votes,080 46971860,Balewadi,"₹1,500","Bar Food, Continental, Italian, North Indian",Lounge
https://www.zomato.com/pune/mineority-by-saby-kalyani-nagar,Mineority By Saby,1,4.2,1959  votes,080 46971607,Kalyani Nagar,"₹1,000","North Indian, North Eastern, Continental, Asian","Bar, Casual Dining"
https://www.zomato.com/pune/george-restaurant-east-street,George Restaurant,1,4.0,2696  votes,+91 8552904066 00 2066020121,East Street,₹800,"North Indian, Chinese, Biryani",Casual Dining
https://www.zomato.com/pune/citrus-cafe-lemon-tree-hotel-hinjawadi,Citrus Cafe - Lemon Tree Hotel,1,4.2,1086  votes,+91 9970097498 020 44232105,Hinjawadi,"₹1,600","North Indian, South Indian, Italian, Asian, Continental","Casual Dining, Bar"
https://www.zomato.com/pune/over-the-top-radisson-blu-hinjawadi,Over The Top - Radisson Blu,1,4.5,843  votes,+91 8378931444 +91 7400084252,Hinjawadi,"₹1,600","Continental, North Indian, Asian, Bar Food","Casual Dining, Bar"
https://www.zomato.com/pune/chini-chor-kharadi,Chini Chor,0,3.8,84  votes,+91 8806011060 +91 9158474060,Kharadi,₹250,"Mithai, Street Food, South Indian","Sweet Shop, Quick Bites"
https://www.zomato.com/pune/fish-on-dish-1-wakad,Fish On Dish,0,3.7,113  votes,+91 8308899669,Wakad,₹500,Mangalorean,Quick Bites
https://www.zomato.com/pune/flute-wakad,Flute,1,4.0,224  votes,+91 9852331818 +91 9852441818,Wakad,₹700,"Chinese, Continental, North Indian","Casual Dining, Bar"
https://www.zomato.com/pune/raaga-imperio-dange-chowk,Raaga Imperio,0,4.2,Based on 340 votes,+91 9022927452 +91 9022927453,Dange Chowk,"₹1,700","North Indian, Chinese, Continental, Seafood, Desserts",Casual Dining
https://www.zomato.com/pune/hoppipola-kalyani-nagar,Hoppipola,0,4.5,117  votes,+91 7030622311 +91 7820988411,Kalyani Nagar,"₹1,600","Finger Food, Italian, Chinese, Modern Indian","Bar, Casual Dining"
https://www.zomato.com/pune/chianti-viman-nagar,Chianti,1,4.7,Based on 100 votes,080 46971704,Viman Nagar,"₹1,400","Italian, Pizza",Casual Dining
https://www.zomato.com/pune/ram-krishna-camp-area,Ram Krishna,0,4.3,1754  votes,020 26363936 020 26363937,Camp Area,₹900,"Chinese, South Indian, Fast Food, North Indian",Casual Dining
https://www.zomato.com/pune/shisha-jazz-cafe-mundhwa,Shisha Jazz Cafe,1,4.1,2818  votes,+91 8446060390 020 26880050,Mundhwa,"₹2,000","Iranian, North Indian, Continental","Lounge, Casual Dining"
https://www.zomato.com/pune/ufo-fries-corn-wakad,UFO Fries & Corn,0,4.2,200  votes,080 47483969,Wakad,₹700,Fast Food,Quick Bites
https://www.zomato.com/pune/garden-vada-pav-centre-camp-area,Garden Vada Pav Centre,0,4.3,2617  votes,+91 8928282626,Camp Area,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/masaledar-biryani-house-sadashiv-peth,Masaledar Biryani House,0,3.7,175  votes,+91 9767706770,Sadashiv Peth,₹200,"Biryani, Maharashtrian",Quick Bites
https://www.zomato.com/pune/zinq-the-club-lounge-magarpatta,Zinq- The Club Lounge,1,0,0,080 46971265,Magarpatta,"₹1,700","European, North Indian, Chinese, Bar Food","Bar, Lounge"
https://www.zomato.com/pune/the-chocolate-room-1-viman-nagar,The Chocolate Room,0,3.9,Based on 159 votes,080 46971527,Viman Nagar,₹700,"Cafe, Bakery, Fast Food",Café
https://www.zomato.com/pune/yolo-gastro-lounge-pimple-saudagar,YOLO Gastro Lounge,1,3.8,1164  votes,+91 9168690428 +91 9527505979,Pimple Saudagar,"₹1,600","North Indian, Continental, Pizza, Finger Food, Bar Food, European","Bar, Casual Dining"
https://www.zomato.com/pune/upsouth-1-aundh,Upsouth,0,4.4,1770  votes,+91 7387582191 +91 7263948044,Aundh,₹400,South Indian,Quick Bites
https://www.zomato.com/pune/mealstory-hinjawadi,Mealstory,0,4.0,309  votes,+91 8408888443,Hinjawadi,Not Present,North Indian,"Takeaway, Delivery"
